employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-19249389,Patricia,Burgess,Female,North Carolina,Charlotte,2015-04-14,Sales,Sales Representative,Bachelor,60996,Good,Yes,2000-09-15,
00-49111274,Brandon,Hernandez,Male,Texas,Dallas,2020-11-04,Sales,Sales Consultant,Master,84353,Satisfactory,Yes,1985-02-13,
00-18402043,Paula,Rowe,Female,Georgia,Atlanta,2016-01-20,Operations,Inventory Specialist,High School,56564,Needs Improvement,No,1998-10-22,
00-11919957,Robert,Wood,Female,North Carolina,Raleigh,2016-12-05,Operations,Inventory Specialist,High School,58491,Satisfactory,No,1991-09-29,
00-57288962,Melissa,Alvarez,Male,North Carolina,Greensboro,2019-11-05,IT,Software Developer,Master,84723,Good,No,1967-09-16,
00-69667745,Katherine,Robinson,Male,Florida,Tampa,2020-11-22,Customer Service,Support Specialist,Bachelor,63275,Excellent,Yes,2004-03-07,
00-58607143,Elizabeth,Whitehead,Male,Texas,San Antonio,2018-05-25,IT,Software Developer,Master,94487,Needs Improvement,Yes,1993-12-09,
00-23850419,Michael,Salas,Female,North Carolina,Greensboro,2023-07-07,Operations,Operations Analyst,Bachelor,80835,Good,Yes,2003-03-09,
00-58324211,Victoria,Gonzalez,Female,North Carolina,Raleigh,2017-02-28,Customer Service,Support Specialist,Bachelor,52608,Good,Yes,1988-10-13,
00-45540263,Kristy,Madden,Male,North Carolina,Greensboro,2022-06-25,Operations,Logistics Coordinator,Bachelor,58763,Good,Yes,1989-05-28,
00-98145364,Dennis,Martinez,Male,North Carolina,Raleigh,2019-03-23,IT,System Administrator,Bachelor,90085,Good,No,1982-01-09,
00-52917366,Amanda,Gonzales,Female,Ohio,Cleveland,2022-10-08,Operations,Operations Analyst,Master,89786,Satisfactory,No,1989-10-12,
00-22893562,Robert,Miller,Male,Texas,Houston,2020-10-03,Operations,Inventory Specialist,High School,58042,Good,No,1988-05-29,
00-23070598,Eric,Osborne,Female,Florida,Tampa,2023-09-22,HR,HR Coordinator,Bachelor,55910,Satisfactory,No,1994-06-16,
00-77188484,Amy,Freeman,Male,California,Los Angeles,2016-01-23,IT,Software Developer,Bachelor,100974,Good,Yes,1967-04-21,
00-20583244,Michele,Wilkerson,Female,North Carolina,Greensboro,2018-10-02,Customer Service,Help Desk Technician,Bachelor,75483,Good,Yes,1978-04-09,
00-18249552,Angela,White,Male,North Carolina,Greensboro,2017-04-06,Operations,Operations Analyst,Master,59398,Good,No,1996-04-12,
00-95576946,Andrea,Hall,Female,North Carolina,Greensboro,2023-02-11,Sales,Sales Consultant,Master,69628,Satisfactory,No,1979-11-21,
00-50527493,Kara,Rodriguez,Female,Ohio,Cincinnati,2016-06-19,Sales,Sales Representative,Bachelor,59902,Satisfactory,No,1985-08-12,
00-71262070,Amy,Powers,Male,Louisiana,Baton Rouge,2016-12-30,Customer Service,Support Specialist,Bachelor,61690,Satisfactory,No,1979-01-12,
00-97730485,Daniel,Garcia,Male,North Carolina,Charlotte,2020-05-14,Sales,Sales Representative,Bachelor,76950,Satisfactory,No,1963-11-23,
00-53766379,Nathan,Berg,Male,Georgia,Savannah,2016-10-02,Operations,Logistics Coordinator,Bachelor,70036,Good,No,1987-09-19,
00-38398029,Kristen,Knox,Female,Florida,Miami,2024-04-23,Sales,Sales Representative,Bachelor,59567,Satisfactory,No,1976-02-24,
00-33618520,Lonnie,Obrien,Male,Georgia,Athens,2017-02-07,Operations,Inventory Specialist,High School,60343,Satisfactory,No,1977-10-31,
00-51702671,Samuel,Wells,Female,Georgia,Athens,2019-07-29,IT,System Administrator,Bachelor,73989,Good,No,1973-07-04,
00-84332640,Matthew,Boyd,Male,North Carolina,Greensboro,2020-11-14,Customer Service,Customer Service Manager,Master,82899,Satisfactory,No,1967-07-30,
00-71212518,Sherry,Perry,Female,North Carolina,Raleigh,2017-05-29,Customer Service,Customer Service Representative,Bachelor,58212,Satisfactory,No,1977-07-15,
00-48062246,Megan,Scott,Male,North Carolina,Raleigh,2018-04-30,IT,Software Developer,Master,86773,Excellent,No,1959-12-29,
00-38006963,Misty,Clark,Male,North Carolina,Greensboro,2017-09-10,Marketing,Marketing Coordinator,Bachelor,61212,Satisfactory,No,1982-01-17,
00-96883384,Sydney,Weaver,Male,North Carolina,Greensboro,2020-06-04,Customer Service,Help Desk Technician,High School,73466,Satisfactory,No,1983-05-05,
00-66852795,Rachel,Floyd,Male,North Carolina,Raleigh,2020-10-12,Operations,Logistics Coordinator,Bachelor,70116,Good,Yes,1979-02-05,
00-31659048,Diane,Bowers,Female,North Carolina,Raleigh,2023-03-09,Operations,Inventory Specialist,Bachelor,61190,Satisfactory,No,1993-09-21,
00-13016916,Philip,Green,Female,North Carolina,Charlotte,2016-01-10,Operations,Logistics Coordinator,Bachelor,60378,Satisfactory,No,1960-02-24,
00-12651992,Matthew,Bean,Female,Texas,Dallas,2020-06-14,Finance,Accountant,Bachelor,82385,Good,No,1988-03-07,
00-82213277,Heather,Butler,Male,North Carolina,Charlotte,2019-08-10,IT,IT Support Specialist,Bachelor,65163,Good,Yes,1996-02-06,
00-87633386,Veronica,Stevens,Male,Georgia,Atlanta,2023-04-14,Marketing,Marketing Coordinator,Bachelor,83098,Good,No,1985-05-17,
00-90404149,Ashley,Spears,Male,North Carolina,Charlotte,2023-05-25,Customer Service,Support Specialist,Bachelor,67479,Good,No,1961-05-21,
00-38418034,Gerald,Reyes,Male,North Carolina,Greensboro,2024-10-19,Customer Service,Customer Service Representative,High School,58824,Good,No,1977-08-18,
00-23885547,Beth,Watkins,Female,North Carolina,Greensboro,2024-07-26,Sales,Sales Representative,Bachelor,69246,Excellent,Yes,1988-05-26,
00-93185947,Patricia,Harper,Female,North Carolina,Raleigh,2018-08-12,IT,Software Developer,Master,89728,Good,No,2003-09-08,
00-56119997,Jonathon,Davis,Female,North Carolina,Charlotte,2018-12-21,Customer Service,Customer Service Representative,Bachelor,55379,Good,Yes,1998-04-30,
00-40003683,Sonya,Mitchell,Male,Texas,Dallas,2023-11-10,Operations,Logistics Coordinator,Bachelor,66903,Good,No,1979-09-20,
00-36103114,Amanda,Wilson,Male,Texas,San Antonio,2020-10-28,Operations,Logistics Coordinator,Bachelor,69355,Good,No,1981-03-11,
00-59458238,Jeffrey,Johnson,Female,North Carolina,Greensboro,2019-01-24,Operations,Operations Analyst,Bachelor,59792,Good,No,1985-05-20,
00-52133734,David,Frank,Female,North Carolina,Charlotte,2022-02-20,Sales,Sales Representative,Bachelor,76591,Good,Yes,1963-06-08,
00-79999250,Ashlee,Evans,Male,North Carolina,Greensboro,2015-08-23,IT,Software Developer,Bachelor,109433,Good,No,1984-08-20,
00-78875396,Ryan,Sullivan,Male,Georgia,Atlanta,2020-08-20,Customer Service,Customer Service Representative,High School,66638,Good,Yes,1977-01-06,
00-32475764,Jacob,Black,Male,North Carolina,Greensboro,2024-01-24,IT,Software Developer,Bachelor,88963,Good,No,2000-11-24,
00-96687535,Mark,Banks,Female,North Carolina,Charlotte,2016-12-12,Customer Service,Help Desk Technician,Bachelor,77871,Good,Yes,1994-05-01,
00-61819297,Phyllis,King,Female,North Carolina,Charlotte,2024-07-05,IT,Software Developer,Bachelor,87746,Satisfactory,Yes,1964-10-12,
00-32700849,Diane,Reynolds,Female,North Carolina,Greensboro,2017-01-31,Operations,Logistics Coordinator,Bachelor,64630,Excellent,No,1991-04-19,
00-72986980,Christopher,Washington,Female,Georgia,Savannah,2023-02-06,Customer Service,Help Desk Technician,Bachelor,81136,Good,No,1984-06-16,
00-39822425,Francisco,Lawson,Female,North Carolina,Charlotte,2020-09-13,Operations,Inventory Specialist,High School,58778,Satisfactory,No,1974-11-23,
00-28179330,Katrina,Johnston,Male,Ohio,Cincinnati,2017-01-20,Customer Service,Support Specialist,Bachelor,70291,Good,Yes,1966-05-19,
00-85346694,Eric,West,Male,Texas,San Antonio,2018-09-03,Customer Service,Support Specialist,High School,60324,Good,No,1968-08-05,
00-36026496,Spencer,Medina,Female,Florida,Orlando,2017-11-02,Sales,Sales Specialist,Master,60034,Good,No,1991-11-30,
00-59790739,James,Thomas,Male,North Carolina,Greensboro,2023-08-05,IT,Software Developer,Master,86764,Good,No,1999-12-05,
00-71594662,James,Frank,Female,Ohio,Cincinnati,2018-02-14,Sales,Sales Specialist,Bachelor,54808,Good,No,1991-12-16,
00-22233954,Charles,Ritter,Female,North Carolina,Raleigh,2017-05-14,IT,Software Developer,Bachelor,81371,Excellent,No,1973-04-19,
00-64093462,Jeremy,Walker,Female,North Carolina,Charlotte,2017-02-07,Sales,Sales Specialist,PhD,71856,Good,No,1967-02-24,
00-20055043,John,Rivera,Male,North Carolina,Charlotte,2019-02-04,IT,Software Developer,Bachelor,100007,Good,Yes,1968-11-13,
00-93789441,Tony,Arnold,Female,Texas,Dallas,2023-09-22,Operations,Inventory Specialist,Bachelor,62273,Satisfactory,Yes,2001-03-31,
00-87614596,Richard,Johnson,Female,New York,Rochester,2022-10-30,Operations,Logistics Coordinator,Bachelor,60020,Good,No,1991-06-24,
00-22490690,Joshua,Parker,Female,Ohio,Cincinnati,2017-11-19,HR,Recruiter,High School,66755,Satisfactory,Yes,2000-04-01,
00-80450589,Kimberly,Torres,Male,New York,New York City,2019-12-25,Operations,Inventory Specialist,High School,60915,Good,No,1984-01-05,
00-59578170,Margaret,Gentry,Female,North Carolina,Greensboro,2022-09-26,Customer Service,Help Desk Technician,Bachelor,62443,Satisfactory,Yes,1975-07-28,
00-77074188,Jesus,Andersen,Female,North Carolina,Charlotte,2017-10-19,IT,Software Developer,Bachelor,89346,Good,No,1981-09-19,
00-18677417,David,Leonard,Female,Georgia,Atlanta,2017-07-12,Sales,Sales Consultant,PhD,91560,Good,No,1973-07-29,
00-38138706,Michael,Rodriguez,Female,North Carolina,Greensboro,2022-04-25,Sales,Sales Consultant,PhD,93661,Satisfactory,No,1982-10-25,
00-37959268,Geoffrey,Hernandez,Male,North Carolina,Raleigh,2019-07-21,Finance,Financial Analyst,Master,91923,Good,No,1982-01-03,
00-81595830,Danielle,Meadows,Male,North Carolina,Greensboro,2017-06-27,Sales,Sales Consultant,PhD,72987,Good,Yes,1991-08-21,
00-54226509,Andrea,Mason,Male,North Carolina,Raleigh,2020-03-26,Operations,Operations Analyst,Master,74373,Good,No,2002-03-26,
00-31426765,Erik,Sparks,Male,Georgia,Savannah,2019-10-02,Customer Service,Support Specialist,Bachelor,71852,Good,No,1987-04-01,
00-91168974,Theresa,Cooper,Male,North Carolina,Raleigh,2017-09-09,Sales,Sales Specialist,PhD,57151,Good,Yes,1971-05-06,
00-28979153,Stacy,Davies,Female,Texas,San Antonio,2024-08-13,Customer Service,Support Specialist,High School,58407,Satisfactory,No,1964-10-12,
00-22256300,Sarah,Torres,Male,Georgia,Athens,2024-10-19,Marketing,Marketing Coordinator,Bachelor,77858,Excellent,Yes,1970-06-14,
00-88977821,Jeffrey,Cruz,Male,Texas,Houston,2018-07-09,IT,IT Support Specialist,High School,56466,Excellent,No,1990-05-08,
00-25692168,Michael,Smith,Male,North Carolina,Raleigh,2020-05-29,Operations,Inventory Specialist,Bachelor,65909,Satisfactory,Yes,1982-09-25,
00-35567795,Judith,Mayer,Female,North Carolina,Charlotte,2017-03-19,Operations,Logistics Coordinator,Bachelor,61957,Good,No,1970-08-04,
00-63858806,Krystal,Murphy,Female,Georgia,Savannah,2023-06-13,Operations,Logistics Coordinator,Bachelor,64197,Good,No,1979-07-02,
00-84889403,Kathleen,Hunt,Male,Florida,Tampa,2023-11-28,Customer Service,Help Desk Technician,Bachelor,99236,Needs Improvement,Yes,1978-07-22,
00-38045795,Jacob,Gonzalez,Male,California,Los Angeles,2020-01-05,Sales,Sales Representative,Bachelor,79248,Good,No,1989-06-16,
00-87426664,Christopher,Lane,Male,Louisiana,Shreveport,2017-03-05,IT,Software Developer,Master,80393,Satisfactory,No,1986-08-13,
00-71906373,Charles,Taylor,Female,North Carolina,Charlotte,2020-09-03,Sales,Sales Consultant,Bachelor,71571,Good,No,1972-12-09,
00-28001693,Jessica,Randall,Male,New York,New York City,2020-01-16,Sales,Sales Representative,Bachelor,82255,Good,No,1969-09-03,
00-38223537,Michael,Cook,Male,North Carolina,Raleigh,2020-04-27,Operations,Operations Analyst,Master,86376,Good,No,1970-05-15,
00-95363503,Jason,Elliott,Female,North Carolina,Raleigh,2020-08-08,Customer Service,Support Specialist,Bachelor,63461,Satisfactory,No,1974-06-03,
00-31373032,Stephen,Smith,Male,North Carolina,Greensboro,2021-10-13,Customer Service,Customer Service Representative,Bachelor,66118,Good,No,1985-08-14,
00-53511724,James,Martinez,Female,North Carolina,Greensboro,2023-08-01,Operations,Logistics Coordinator,Bachelor,58873,Satisfactory,No,1994-06-09,
00-62197327,Diane,White,Female,Florida,Tampa,2017-01-01,Sales,Sales Representative,Bachelor,66884,Satisfactory,No,1982-06-27,
00-63047683,Ashley,Rivera,Male,Georgia,Athens,2023-07-28,Operations,Logistics Coordinator,Bachelor,62692,Satisfactory,No,1981-06-09,
00-18674742,John,Valencia,Male,North Carolina,Greensboro,2016-03-16,Sales,Sales Specialist,Bachelor,61196,Needs Improvement,Yes,1975-09-12,
00-54867416,Heather,Baird,Male,Georgia,Athens,2023-05-01,Marketing,Content Creator,High School,60731,Needs Improvement,Yes,1972-08-06,
00-58614925,Ryan,Neal,Male,Ohio,Cleveland,2024-12-04,Finance,Accountant,Bachelor,70736,Excellent,No,2000-06-20,
00-29085549,Luis,Brown,Female,North Carolina,Charlotte,2015-10-27,Customer Service,Customer Service Manager,PhD,109126,Good,Yes,1984-12-21,
00-11704715,Tiffany,Cole,Female,North Carolina,Charlotte,2022-09-26,Sales,Sales Specialist,Bachelor,55757,Good,No,1982-08-07,
00-62484369,Michael,Mills,Male,Louisiana,New Orleans,2016-12-12,IT,IT Support Specialist,High School,69087,Good,No,1966-06-05,
00-63461882,Joseph,Armstrong,Female,North Carolina,Charlotte,2023-12-19,IT,System Administrator,Bachelor,72822,Good,No,1988-01-10,
00-36534670,Elizabeth,Black,Female,North Carolina,Greensboro,2017-07-07,Customer Service,Help Desk Technician,Bachelor,59151,Good,Yes,1975-07-27,
00-75688513,Joel,Suarez,Male,North Carolina,Greensboro,2023-02-27,Operations,Inventory Specialist,Bachelor,61052,Good,No,2001-06-29,
00-47485519,Daniel,Pena,Female,Georgia,Athens,2017-11-28,Sales,Sales Specialist,PhD,79438,Satisfactory,No,1962-05-23,
00-66285024,Jeffery,White,Male,North Carolina,Charlotte,2017-05-23,Operations,Inventory Specialist,High School,54132,Satisfactory,No,1985-11-26,
00-44645121,Michael,Berry,Male,Texas,Houston,2018-06-02,Operations,Inventory Specialist,High School,58069,Good,No,1993-10-30,
00-82358653,Richard,Garcia,Male,North Carolina,Charlotte,2016-04-15,Operations,Operations Analyst,Bachelor,96911,Good,No,1970-01-24,
00-66925362,Eric,Marshall,Male,Georgia,Atlanta,2020-01-01,Operations,Logistics Coordinator,Bachelor,64872,Good,No,1980-06-15,
00-41866965,James,Dominguez,Male,Georgia,Savannah,2017-10-10,Operations,Inventory Specialist,Bachelor,66109,Needs Improvement,No,1978-10-04,
00-89093338,Lisa,Clay,Male,North Carolina,Raleigh,2017-05-10,Operations,Inventory Specialist,High School,58121,Satisfactory,Yes,1969-09-18,
00-82707369,William,Douglas,Male,Ohio,Cleveland,2019-02-17,Operations,Logistics Coordinator,Bachelor,61751,Good,Yes,1999-06-15,
00-65038185,Travis,Owens,Male,North Carolina,Charlotte,2018-09-30,Sales,Sales Specialist,PhD,58159,Needs Improvement,Yes,1961-07-02,
00-70623702,Shannon,Roberson,Male,North Carolina,Raleigh,2020-04-18,IT,System Administrator,Bachelor,109289,Good,No,1964-03-14,
00-38309789,Jill,Osborne,Female,North Carolina,Charlotte,2023-04-14,Sales,Sales Representative,Bachelor,62110,Good,Yes,1984-04-05,
00-73935830,Travis,Le,Male,Texas,Houston,2023-09-15,Sales,Sales Representative,Bachelor,71145,Good,No,1986-11-21,
00-71684620,Amy,Bates,Female,North Carolina,Charlotte,2018-11-13,Customer Service,Help Desk Technician,High School,70261,Satisfactory,Yes,1988-03-06,
00-68613055,Lauren,Bradford,Male,North Carolina,Charlotte,2017-11-26,IT,Software Developer,Bachelor,89613,Good,Yes,1987-10-01,
00-85174111,Steven,Harris,Male,Florida,Orlando,2024-07-28,Customer Service,Customer Service Representative,High School,58416,Good,No,1992-07-14,
00-95376420,Tyler,Hanson,Female,Georgia,Atlanta,2023-10-30,Finance,Financial Analyst,Bachelor,83934,Needs Improvement,Yes,1986-03-06,
00-74997498,Zachary,Stone,Female,North Carolina,Raleigh,2017-03-05,Operations,Logistics Coordinator,Bachelor,57601,Satisfactory,Yes,1999-12-17,
00-91204215,Cody,King,Female,North Carolina,Greensboro,2021-02-07,Marketing,Content Creator,High School,53193,Satisfactory,Yes,2002-08-08,
00-71544723,Elizabeth,Ortiz,Male,North Carolina,Charlotte,2020-04-21,Customer Service,Customer Service Manager,PhD,81146,Satisfactory,No,1991-11-04,
00-82452638,Frederick,Weeks,Female,Texas,Dallas,2017-12-16,Customer Service,Help Desk Technician,High School,90260,Good,No,1972-04-08,
00-15838507,Juan,Dixon,Male,Texas,Dallas,2017-05-29,Sales,Sales Consultant,PhD,91255,Satisfactory,No,1986-01-27,
00-20077684,Tiffany,Hunt,Male,Texas,Dallas,2017-11-27,Operations,Logistics Coordinator,Bachelor,71219,Needs Improvement,No,1981-08-26,
00-82596358,Shari,Johnson,Male,North Carolina,Greensboro,2023-09-12,Operations,Operations Analyst,Bachelor,91148,Good,Yes,1976-01-06,
00-92119719,Mark,Rodriguez,Male,North Carolina,Charlotte,2022-07-23,Customer Service,Customer Service Representative,Bachelor,70096,Good,No,1993-02-13,
00-70645542,Tanya,Hunter,Male,Florida,Tampa,2020-08-11,IT,System Administrator,Bachelor,100462,Good,No,1989-08-06,
00-38997209,David,Stafford,Female,North Carolina,Raleigh,2018-12-05,IT,Software Developer,Bachelor,94775,Good,No,1986-09-09,
00-56826030,Amy,Francis,Female,North Carolina,Raleigh,2018-05-21,Sales,Sales Consultant,Master,98900,Good,No,1981-03-21,
00-54455353,Donna,Leach,Male,North Carolina,Charlotte,2017-12-15,Operations,Logistics Coordinator,Bachelor,64328,Satisfactory,No,1972-06-14,
00-44275453,Michael,Todd,Male,California,Los Angeles,2018-12-19,Operations,Operations Analyst,Bachelor,65553,Satisfactory,No,1991-09-25,
00-90727961,Kara,Mcmahon,Male,North Carolina,Raleigh,2018-09-17,Operations,Operations Analyst,Master,62243,Satisfactory,No,1980-05-11,
00-19140464,Susan,Brown,Male,Florida,Tampa,2017-02-06,Operations,Operations Analyst,Master,68607,Good,Yes,1995-02-17,
00-59997050,Derrick,Thomas,Female,Georgia,Athens,2018-09-23,Customer Service,Customer Service Representative,Bachelor,53152,Good,No,1995-11-01,
00-54552893,Lisa,Marshall,Female,North Carolina,Greensboro,2017-07-31,Operations,Inventory Specialist,High School,63893,Needs Improvement,No,1995-01-31,
00-50878521,Jacob,Smith,Male,North Carolina,Charlotte,2023-11-24,IT,IT Support Specialist,Bachelor,69149,Satisfactory,No,1972-08-01,
00-39912158,Robert,Gaines,Female,North Carolina,Charlotte,2024-05-24,IT,Software Developer,Master,100195,Good,No,1975-02-02,
00-57800651,Cathy,Rodriguez,Male,North Carolina,Greensboro,2022-04-14,Customer Service,Support Specialist,High School,60032,Good,No,1992-10-22,
00-60160830,Tracy,Ellis,Male,Ohio,Columbus,2017-01-27,Customer Service,Customer Service Representative,Bachelor,63199,Satisfactory,Yes,2000-08-29,
00-92208398,Brianna,Douglas,Female,North Carolina,Raleigh,2023-07-05,Marketing,Content Creator,Bachelor,61309,Excellent,No,1974-10-16,
00-47994702,Kevin,Watts,Male,North Carolina,Greensboro,2018-06-26,Operations,Inventory Specialist,High School,61153,Good,No,1995-10-12,
00-88342551,Karen,Miller,Male,Louisiana,Shreveport,2018-01-04,Operations,Inventory Specialist,Bachelor,69909,Satisfactory,No,1976-02-16,
00-30452506,Brett,Holloway,Male,North Carolina,Charlotte,2024-01-26,Finance,Accountant,Bachelor,90881,Good,No,2004-02-10,
00-14912471,Anthony,Woods,Female,North Carolina,Raleigh,2017-12-15,Sales,Sales Consultant,Bachelor,94598,Satisfactory,Yes,1980-10-18,
00-85887442,Brett,Nguyen,Male,Louisiana,Baton Rouge,2020-04-08,Marketing,Marketing Manager,Master,76833,Satisfactory,No,1994-10-19,
